date,auteur_com,source,commentaire,poste,date_post,auteur
23-11-2025,Aimé Kouadio Konan,OLBCI,Je l'ai fait dans le mois de juillet ça n'a pas tardé.,sgci agnibilekrou jai depose une demande de remboursement anticipe de pret depuis le 23 septembre on ma dit que ca se fera dans max 21 jours jusqua aujourdhui zero le gestionnaire aussi repond difficilement vers qui me tourner ,23-11-2025,Charlène Ehouman
23-11-2025,Aimé Kouadio Konan,OLBCI,Il faut mettre la pression sur ton gestionnaire,sgci agnibilekrou jai depose une demande de remboursement anticipe de pret depuis le 23 septembre on ma dit que ca se fera dans max 21 jours jusqua aujourdhui zero le gestionnaire aussi repond difficilement vers qui me tourner ,23-11-2025,Charlène Ehouman
23-11-2025,Force Tranquille,OLBCI,Je suis dans le même cas mais chez Nsia Banque,sgci agnibilekrou jai depose une demande de remboursement anticipe de pret depuis le 23 septembre on ma dit que ca se fera dans max 21 jours jusqua aujourdhui zero le gestionnaire aussi repond difficilement vers qui me tourner ,23-11-2025,Charlène Ehouman
23-11-2025,Constant Tchapo,OLBCI,Votre gestionnaire est le pro.blème ....,sgci agnibilekrou jai depose une demande de remboursement anticipe de pret depuis le 23 septembre on ma dit que ca se fera dans max 21 jours jusqua aujourdhui zero le gestionnaire aussi repond difficilement vers qui me tourner ,23-11-2025,Charlène Ehouman
30-11-2025,M B A,OLBCI,https://wa.me/2250585756610,je suis un client de la sgci j ai ete debite a tort ce matin dans un guichet de bda cela peut mettre combien de temps pour que je sois en possession des fonds,29-11-2025,Albatros Oumar Dagnogo
30-11-2025,Carla Blay,OLBCI,"Yako à nous oooh ,je n'ai pas salaire ce mois",je suis un client de la sgci j ai ete debite a tort ce matin dans un guichet de bda cela peut mettre combien de temps pour que je sois en possession des fonds,29-11-2025,Albatros Oumar Dagnogo
29-11-2025,Tite Angoran,OLBCI,Souvent ça revient après les 24 h,je suis un client de la sgci j ai ete debite a tort ce matin dans un guichet de bda cela peut mettre combien de temps pour que je sois en possession des fonds,29-11-2025,Albatros Oumar Dagnogo
01-12-2025,Coulibaly Adi,OLBCI,"Il faut écrire pour signaler l'incident
en principe c'est un problème connu et ça va très vite",je suis un client de la sgci j ai ete debite a tort ce matin dans un guichet de bda cela peut mettre combien de temps pour que je sois en possession des fonds,29-11-2025,Albatros Oumar Dagnogo
01-12-2025,Paul Ehi,OLBCI,Quand vous faites retrait ailleurs vous êtes livrés à ce genre de chose.,je suis un client de la sgci j ai ete debite a tort ce matin dans un guichet de bda cela peut mettre combien de temps pour que je sois en possession des fonds,29-11-2025,Albatros Oumar Dagnogo
30-11-2025,Thierry Tchatcho,OLBCI,J'ai eu le problème 45 jours ouvrables,je suis un client de la sgci j ai ete debite a tort ce matin dans un guichet de bda cela peut mettre combien de temps pour que je sois en possession des fonds,29-11-2025,Albatros Oumar Dagnogo
02-12-2025,Ablan Es Ané,OLBCI,30jours. Appelle Yeri et fais ta réclamation.,je suis un client de la sgci j ai ete debite a tort ce matin dans un guichet de bda cela peut mettre combien de temps pour que je sois en possession des fonds,29-11-2025,Albatros Oumar Dagnogo
29-11-2025,Ruskov Molotov,OLBCI,C'est minimum 45 jours . Yako comment à casser tes comptes d'épargne parce que si c'est ton seul Revenu ça va chauffer maintenant .,je suis un client de la sgci j ai ete debite a tort ce matin dans un guichet de bda cela peut mettre combien de temps pour que je sois en possession des fonds,29-11-2025,Albatros Oumar Dagnogo
29-11-2025,Yvette Bassolé,OLBCI,"Yako d abord, j'ai eu ce problème pendant cette même période, j'ai fait une réclamation, de novembre c'est jusqu'en fin janvier avec menace de quitter la banque que mon problème a été résolu",je suis un client de la sgci j ai ete debite a tort ce matin dans un guichet de bda cela peut mettre combien de temps pour que je sois en possession des fonds,29-11-2025,Albatros Oumar Dagnogo
29-11-2025,Kouame Gerard Herve,OLBCI,Au moins 45 jours yako mais la prochaine fois faut décomposer le montant soit par deux ou trois même si c est ta propre banque au moins tu pourras sauver deux tiers du salaire encore yako,je suis un client de la sgci j ai ete debite a tort ce matin dans un guichet de bda cela peut mettre combien de temps pour que je sois en possession des fonds,29-11-2025,Albatros Oumar Dagnogo
29-11-2025,Fatou Sac À Main,OLBCI,Svp puis-je avoir le numero du service client de la Sgci je suis dans le même cas,je suis un client de la sgci j ai ete debite a tort ce matin dans un guichet de bda cela peut mettre combien de temps pour que je sois en possession des fonds,29-11-2025,Albatros Oumar Dagnogo
29-11-2025,Loua Gué,OLBCI,Minimum 45 jours et maximum plusieurs jours,je suis un client de la sgci j ai ete debite a tort ce matin dans un guichet de bda cela peut mettre combien de temps pour que je sois en possession des fonds,29-11-2025,Albatros Oumar Dagnogo
29-11-2025,Brou Vincent Auriol N'dja,OLBCI,Moi c'est 24 h après que je suis rentré en possession de mon dû.,je suis un client de la sgci j ai ete debite a tort ce matin dans un guichet de bda cela peut mettre combien de temps pour que je sois en possession des fonds,29-11-2025,Albatros Oumar Dagnogo
30-11-2025,Albatros Oumar Dagnogo,OLBCI,"Merci de vos conseils,je constate ce matin, que mon débit à tort des 250000 qui devrait être prises en compte au soir de ce 29-11-2025 selon SGCI connect est encore en cours de validation pour 01-12-2025 or . Par conséquent les opérations caisses que j' ai effectué ont été validé.",je suis un client de la sgci j ai ete debite a tort ce matin dans un guichet de bda cela peut mettre combien de temps pour que je sois en possession des fonds,29-11-2025,Albatros Oumar Dagnogo
29-11-2025,Prospérité Marina Mawa Diabate,OLBCI,45 jrs maximum le montant pourra être restitué avant. Fait juste une réclamation via le QR code dans les DAB de le general ou au 2720201010 vous aurez gain de cause,je suis un client de la sgci j ai ete debite a tort ce matin dans un guichet de bda cela peut mettre combien de temps pour que je sois en possession des fonds,29-11-2025,Albatros Oumar Dagnogo
30-11-2025,Kalé Lucie,OLBCI,Moi Jai eu un souci pareil.,je suis un client de la sgci j ai ete debite a tort ce matin dans un guichet de bda cela peut mettre combien de temps pour que je sois en possession des fonds,29-11-2025,Albatros Oumar Dagnogo
29-11-2025,Pierre Claver Adje,OLBCI,Au bout de trois semaines le mien a été restitué alors qu'à la réclamation ils m'ont au moins 45 jours.,je suis un client de la sgci j ai ete debite a tort ce matin dans un guichet de bda cela peut mettre combien de temps pour que je sois en possession des fonds,29-11-2025,Albatros Oumar Dagnogo
01-12-2025,Blanche Marcelle Atchou,OLBCI,C’est 45 jours minimum pour un débit à tord d’une banque à une autre,je suis un client de la sgci j ai ete debite a tort ce matin dans un guichet de bda cela peut mettre combien de temps pour que je sois en possession des fonds,29-11-2025,Albatros Oumar Dagnogo
29-11-2025,Malé Shama Gogbé,OLBCI,Juste 24 h,je suis un client de la sgci j ai ete debite a tort ce matin dans un guichet de bda cela peut mettre combien de temps pour que je sois en possession des fonds,29-11-2025,Albatros Oumar Dagnogo
29-11-2025,Landry Yaha,OLBCI,45 jours ouvrés maximum.,je suis un client de la sgci j ai ete debite a tort ce matin dans un guichet de bda cela peut mettre combien de temps pour que je sois en possession des fonds,29-11-2025,Albatros Oumar Dagnogo
29-11-2025,Maman de Kokemien,OLBCI,Tout au plus une semaine....sinon parfois c'est 24h,je suis un client de la sgci j ai ete debite a tort ce matin dans un guichet de bda cela peut mettre combien de temps pour que je sois en possession des fonds,29-11-2025,Albatros Oumar Dagnogo
29-11-2025,Tawakaltou Ala Llaha,OLBCI,Il n'y a hélas pas de date au plus tard. Je suis dans ce cas depuis bientôt 02 ans.,je suis un client de la sgci j ai ete debite a tort ce matin dans un guichet de bda cela peut mettre combien de temps pour que je sois en possession des fonds,29-11-2025,Albatros Oumar Dagnogo
30-11-2025,Tiecoura Keita,OLBCI,45 jours ouvrés,je suis un client de la sgci j ai ete debite a tort ce matin dans un guichet de bda cela peut mettre combien de temps pour que je sois en possession des fonds,29-11-2025,Albatros Oumar Dagnogo
29-11-2025,Doumoua Bangaly,OLBCI,45 jours ouvrés. C'est à dire du lundi au vendredi. Sans compter samedi et dimanche,je suis un client de la sgci j ai ete debite a tort ce matin dans un guichet de bda cela peut mettre combien de temps pour que je sois en possession des fonds,29-11-2025,Albatros Oumar Dagnogo
29-11-2025,Ziriga Kevin Gersend,OLBCI,"En décembre tu seras riche , salaire de décembre + novembre",je suis un client de la sgci j ai ete debite a tort ce matin dans un guichet de bda cela peut mettre combien de temps pour que je sois en possession des fonds,29-11-2025,Albatros Oumar Dagnogo
29-11-2025,Michael Seh,OLBCI,Moi à la sib j'ai eu la même situation au guichet Baci Assia et j'ai fais la réclamation depuis le 29/09/2025.A la sib Daloa jusque-là rien je ne sais plus que faire,je suis un client de la sgci j ai ete debite a tort ce matin dans un guichet de bda cela peut mettre combien de temps pour que je sois en possession des fonds,29-11-2025,Albatros Oumar Dagnogo
29-11-2025,Adama Sylla,OLBCI,Pourquoi c'est devenu si fréquent ?,je suis un client de la sgci j ai ete debite a tort ce matin dans un guichet de bda cela peut mettre combien de temps pour que je sois en possession des fonds,29-11-2025,Albatros Oumar Dagnogo
29-11-2025,François Chonou,OLBCI,45jrs,je suis un client de la sgci j ai ete debite a tort ce matin dans un guichet de bda cela peut mettre combien de temps pour que je sois en possession des fonds,29-11-2025,Albatros Oumar Dagnogo
30-11-2025,Anjako Thierry,OLBCI,Bonne chance !,je suis un client de la sgci j ai ete debite a tort ce matin dans un guichet de bda cela peut mettre combien de temps pour que je sois en possession des fonds,29-11-2025,Albatros Oumar Dagnogo
29-11-2025,Venance Foua Bi,OLBCI,1 mois,je suis un client de la sgci j ai ete debite a tort ce matin dans un guichet de bda cela peut mettre combien de temps pour que je sois en possession des fonds,29-11-2025,Albatros Oumar Dagnogo
01-12-2025,Juste LeDoya,OLBCI,Ne faites plus de retrait en dehors des Gab Sgci.,je suis un client de la sgci j ai ete debite a tort ce matin dans un guichet de bda cela peut mettre combien de temps pour que je sois en possession des fonds,29-11-2025,Albatros Oumar Dagnogo
29-11-2025,Anne Marie Amemou,OLBCI,45jours ouvrables,je suis un client de la sgci j ai ete debite a tort ce matin dans un guichet de bda cela peut mettre combien de temps pour que je sois en possession des fonds,29-11-2025,Albatros Oumar Dagnogo
30-11-2025,Namory Coul,OLBCI,Faut appeler ou envoyer un mail à ta banque,je suis un client de la sgci j ai ete debite a tort ce matin dans un guichet de bda cela peut mettre combien de temps pour que je sois en possession des fonds,29-11-2025,Albatros Oumar Dagnogo
01-12-2025,Albatros Oumar Dagnogo,OLBCI,Société Générale Côte d’Ivoire,je suis un client de la sgci j ai ete debite a tort ce matin dans un guichet de bda cela peut mettre combien de temps pour que je sois en possession des fonds,29-11-2025,Albatros Oumar Dagnogo
01-12-2025,Konan Louis Mblawa,OLBCI,15 jours minimum mais appel le centre appel,je suis un client de la sgci j ai ete debite a tort ce matin dans un guichet de bda cela peut mettre combien de temps pour que je sois en possession des fonds,29-11-2025,Albatros Oumar Dagnogo
